2009-05-09 22:01:19 Notice: Notice (8): Undefined property: ContactsController::$RequestHandler in [APP/controllers/contacts_controller.php, line 57]
2009-05-21 12:01:26 Notice: Notice (8): Undefined offset:  1 in [APP/plugins/media/views/elements/attachments.ctp, line 78]
2009-05-21 12:01:27 Notice: Notice (8): Undefined variable: medium in [APP/plugins/media/views/elements/attachments.ctp, line 87]
2009-05-21 12:23:42 Notice: Notice (8): Undefined offset:  1 in [APP/plugins/media/views/elements/attachments.ctp, line 78]
2009-05-21 12:23:42 Notice: Notice (8): Undefined variable: medium in [APP/plugins/media/views/elements/attachments.ctp, line 87]
2009-05-21 12:26:07 Notice: Notice (8): Undefined offset:  1 in [APP/plugins/media/views/elements/attachments.ctp, line 78]
2009-05-21 12:26:08 Notice: Notice (1024): MediumHelper::file - You must provide a medium directory (e.g. img). in [APP/plugins/media/views/helpers/medium.php, line 541]
2009-05-21 12:47:47 Notice: Notice (8): Undefined variable: item in [APP/views/projects/view.ctp, line 12]
2009-05-21 12:47:47 Notice: Notice (1024): MediumHelper::file - You must provide a medium directory (e.g. img). in [APP/plugins/media/views/helpers/medium.php, line 541]
2009-05-21 12:49:02 Notice: Notice (8): Undefined variable: item in [APP/views/projects/view.ctp, line 21]
2009-05-21 12:49:02 Notice: Notice (8): Undefined variable: item in [APP/views/projects/view.ctp, line 22]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  id in [APP/plugins/media/views/elements/attachments.ctp, line 80]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  group in [APP/plugins/media/views/elements/attachments.ctp, line 82]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  dirname in [APP/plugins/media/views/elements/attachments.ctp, line 83]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  basename in [APP/plugins/media/views/elements/attachments.ctp, line 84]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  alternative in [APP/plugins/media/views/elements/attachments.ctp, line 85]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  dirname in [APP/plugins/media/views/elements/attachments.ctp, line 87]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  basename in [APP/plugins/media/views/elements/attachments.ctp, line 87]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  dirname in [APP/plugins/media/views/elements/attachments.ctp, line 88]
2009-05-21 15:02:02 Notice: Notice (8): Undefined index:  basename in [APP/plugins/media/views/elements/attachments.ctp, line 88]
2009-05-21 15:02:02 Notice: Notice (1024): MediumHelper::file - You must provide a medium directory (e.g. img). in [APP/plugins/media/views/helpers/medium.php, line 541]
2009-05-21 15:02:03 Notice: Notice (8): Undefined index:  basename in [APP/plugins/media/views/elements/attachments.ctp, line 98]
2009-05-21 15:02:03 Notice: Notice (8): Undefined index:  alternative in [APP/plugins/media/views/elements/attachments.ctp, line 99]
2009-05-23 15:30:28 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 354]
2009-05-23 15:34:46 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 354]
2009-05-23 15:38:53 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 354]
2009-05-23 15:39:26 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 354]
2009-06-04 21:51:47 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 21:52:07 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 21:58:44 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 21:59:13 Notice: Notice (8): Undefined variable: id in [APP/plugins/newsletter/controllers/mails_controller.php, line 30]
2009-06-04 21:59:58 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 22:00:06 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 22:15:21 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 22:16:02 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 22:26:10 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 23:00:14 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 23:18:43 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-04 23:54:01 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-05 00:03:03 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-05 00:03:23 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 366]
2009-06-05 00:44:31 Notice: Notice (8): Undefined variable: posters in [APP/models/project.php, line 60]
2009-06-05 00:44:31 Notice: Notice (8): Undefined offset:  5 in [APP/plugins/debug_kit/controllers/components/toolbar.php, line 516]
2009-06-05 00:45:50 Notice: Notice (8): Undefined variable: posters in [APP/models/project.php, line 58]
2009-06-05 00:46:21 Notice: Notice (8): Undefined variable: posters in [APP/models/project.php, line 58]
2009-06-05 00:48:07 Notice: Notice (8): Undefined offset:  0 in [APP/views/layouts/default.ctp, line 360]
2009-06-05 00:50:41 Notice: Notice (8): Undefined variable: medium in [APP/views/layouts/default.ctp, line 361]
2009-06-05 00:51:27 Notice: Notice (8): Undefined variable: item in [APP/views/layouts/default.ctp, line 361]
2009-06-05 00:51:27 Notice: Notice (8): Undefined variable: item in [APP/views/layouts/default.ctp, line 362]
2009-06-05 00:51:27 Notice: Notice (1024): MediumHelper::file - You must provide a medium directory (e.g. img). in [APP/plugins/media/views/helpers/medium.php, line 541]
2009-06-13 13:49:29 Notice: Notice (8): Undefined property: DebugView::$controller in [APP/views/layouts/default.ctp, line 357]
2009-06-13 13:49:40 Notice: Notice (8): Undefined property: DebugView::$controler in [APP/views/layouts/default.ctp, line 357]
2009-06-13 14:33:00 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 387]
2009-06-13 14:36:44 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 387]
2009-06-13 14:36:50 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 387]
2009-06-13 14:37:03 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 387]
2009-06-13 15:57:26 Notice: Notice (8): Undefined variable: mainTagCloud in [APP/views/layouts/default.ctp, line 80]
2009-06-14 08:05:40 Notice: Notice (8): Use of undefined constant MEDIA - assumed 'MEDIA' in [CORE/cake/libs/class_registry.php, line 140]
2009-06-14 08:05:40 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/class_registry.php, line 140]
2009-06-14 08:05:41 Notice: Notice (8): Use of undefined constant MEDIA - assumed 'MEDIA' in [CORE/cake/libs/model/behavior.php, line 284]
2009-06-14 08:05:41 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/model/behavior.php, line 284]
2009-06-14 08:05:42 Notice: Notice (8): Use of undefined constant MEDIA_STATIC - assumed 'MEDIA_STATIC' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:05:42 Notice: Notice (8): Use of undefined constant MEDIA_STATIC_URL - assumed 'MEDIA_STATIC_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:05:42 Notice: Notice (8): Use of undefined constant MEDIA_TRANSFER - assumed 'MEDIA_TRANSFER' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:05:42 Notice: Notice (8): Use of undefined constant MEDIA_TRANSFER_URL - assumed 'MEDIA_TRANSFER_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:05:42 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:05:43 Notice: Notice (8): Use of undefined constant MEDIA_FILTER_URL - assumed 'MEDIA_FILTER_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:46 Notice: Notice (8): Use of undefined constant MEDIA - assumed 'MEDIA' in [CORE/cake/libs/class_registry.php, line 140]
2009-06-14 08:13:46 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/class_registry.php, line 140]
2009-06-14 08:13:46 Notice: Notice (8): Use of undefined constant MEDIA - assumed 'MEDIA' in [CORE/cake/libs/model/behavior.php, line 284]
2009-06-14 08:13:46 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/model/behavior.php, line 284]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_STATIC - assumed 'MEDIA_STATIC' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_STATIC_URL - assumed 'MEDIA_STATIC_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_TRANSFER - assumed 'MEDIA_TRANSFER' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_TRANSFER_URL - assumed 'MEDIA_TRANSFER_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_FILTER - assumed 'MEDIA_FILTER' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 08:13:47 Notice: Notice (8): Use of undefined constant MEDIA_FILTER_URL - assumed 'MEDIA_FILTER_URL' in [CORE/cake/libs/view/view.php, line 744]
2009-06-14 17:03:46 Notice: Notice (8): Undefined variable: javascript in [APP/views/layouts/default.ctp, line 32]
2009-06-14 17:37:55 Notice: Notice (8): Undefined variable: javascript in [APP/views/layouts/default.ctp, line 32]
